Order ID,Order Date,Year,Month,Region,Segment,Category,Sub-Category,Ship Mode,Sales,Quantity,Discount,Profit,Profit Margin,Profitability
CA-2015-137526,2015-01-13,2015,1,West,Consumer,Office Supplies,Binders,Standard Class,70.008,3,0.2,24.5028,0.35000000000000003,Profit
CA-2015-137526,2015-01-13,2015,1,West,Consumer,Furniture,Furnishings,Standard Class,77.6,4,0.0,38.024,0.49000000000000005,Profit
CA-2015-137526,2015-01-13,2015,1,West,Consumer,Furniture,Furnishings,Standard Class,464.85,9,0.0,92.97,0.19999999999999998,Profit
CA-2017-136063,2017-12-15,2017,12,Central,Corporate,Office Supplies,Art,Standard Class,10.192,7,0.2,1.0192,0.1,Profit
CA-2016-101546,2016-12-18,2016,12,East,Corporate,Office Supplies,Binders,Standard Class,1793.98,2,0.0,843.1706,0.47000000000000003,Profit
CA-2014-138940,2014-04-11,2014,4,Central,Home Office,Technology,Phones,Second Class,758.352,6,0.2,265.4232,0.35000000000000003,Profit
CA-2016-125164,2016-11-10,2016,11,East,Corporate,Office Supplies,Binders,Standard Class,20.368,1,0.2,7.3834,0.36250000000000004,Profit
CA-2016-125164,2016-11-10,2016,11,East,Corporate,Office Supplies,Binders,Standard Class,49.848,3,0.2,16.8237,0.33749999999999997,Profit
CA-2017-163531,2017-06-26,2017,6,East,Consumer,Technology,Phones,Standard Class,239.97,3,0.0,67.1916,0.27999999999999997,Profit
CA-2017-122490,2017-11-13,2017,11,West,Consumer,Furniture,Chairs,Standard Class,2404.704,6,0.2,150.294,0.0625,Profit
CA-2017-122490,2017-11-13,2017,11,West,Consumer,Office Supplies,Binders,Standard Class,563.024,11,0.2,190.0206,0.3375,Profit
CA-2017-122490,2017-11-13,2017,11,West,Consumer,Office Supplies,Storage,Standard Class,344.91,3,0.0,10.3473,0.03,Profit
CA-2017-122490,2017-11-13,2017,11,West,Consumer,Office Supplies,Labels,Standard Class,8.64,3,0.0,4.2336,0.49,Profit
CA-2017-131366,2017-11-24,2017,11,East,Corporate,Technology,Phones,Standard Class,89.988,2,0.4,-14.998,-0.16666666666666666,Loss
CA-2017-131366,2017-11-24,2017,11,East,Corporate,Office Supplies,Paper,Standard Class,229.544,7,0.2,83.2097,0.3625,Profit
CA-2017-164042,2017-05-23,2017,5,Central,Consumer,Office Supplies,Fasteners,Standard Class,1.824,2,0.2,0.6156,0.3375,Profit
CA-2017-164042,2017-05-23,2017,5,Central,Consumer,Office Supplies,Appliances,Standard Class,18.32,5,0.8,-46.716,-2.55,Loss
CA-2017-164042,2017-05-23,2017,5,Central,Consumer,Office Supplies,Storage,Standard Class,48.816,3,0.2,-11.5938,-0.2375,Loss
CA-2017-164042,2017-05-23,2017,5,Central,Consumer,Office Supplies,Binders,Standard Class,1.188,1,0.8,-1.9602,-1.6500000000000001,Loss
CA-2014-132864,2014-12-02,2014,12,East,Corporate,Technology,Accessories,Standard Class,119.8,5,0.2,29.95,0.25,Profit
US-2014-155817,2014-10-03,2014,10,South,Home Office,Office Supplies,Storage,Standard Class,61.568,2,0.2,4.6176,0.07500000000000001,Profit
US-2014-155817,2014-10-03,2014,10,South,Home Office,Office Supplies,Art,Standard Class,6.192,3,0.2,0.4644,0.075,Profit
US-2016-131891,2016-07-29,2016,7,South,Consumer,Office Supplies,Binders,First Class,2.214,3,0.7,-1.476,-0.6666666666666666,Loss
CA-2017-143567,2017-11-02,2017,11,South,Corporate,Office Supplies,Envelopes,Second Class,5.32,2,0.0,2.6068,0.48999999999999994,Profit
CA-2017-143567,2017-11-02,2017,11,South,Corporate,Furniture,Chairs,Second Class,975.92,4,0.0,292.776,0.30000000000000004,Profit
CA-2017-143567,2017-11-02,2017,11,South,Corporate,Technology,Accessories,Second Class,2249.91,9,0.0,517.4793,0.23,Profit
CA-2017-143567,2017-11-02,2017,11,South,Corporate,Office Supplies,Storage,Second Class,59.92,4,0.0,16.7776,0.27999999999999997,Profit
CA-2017-104080,2017-03-08,2017,3,West,Consumer,Office Supplies,Binders,Standard Class,171.2,5,0.2,64.2,0.37500000000000006,Profit
CA-2017-104080,2017-03-08,2017,3,West,Consumer,Office Supplies,Art,Standard Class,3.36,2,0.0,0.8736,0.26,Profit
CA-2014-151379,2014-12-16,2014,12,Central,Corporate,Office Supplies,Paper,Standard Class,114.2,5,0.0,52.532,0.45999999999999996,Profit
CA-2016-163167,2016-11-28,2016,11,South,Corporate,Furniture,Chairs,Second Class,182.67,3,0.0,52.9743,0.29000000000000004,Profit
CA-2016-163167,2016-11-28,2016,11,South,Corporate,Technology,Accessories,Second Class,101.7,6,0.0,6.102,0.060000000000000005,Profit
CA-2016-163167,2016-11-28,2016,11,South,Corporate,Office Supplies,Storage,Second Class,1126.02,3,0.0,56.301,0.05,Profit
CA-2016-163167,2016-11-28,2016,11,South,Corporate,Office Supplies,Storage,Second Class,1263.3,6,0.0,315.825,0.25,Profit
CA-2016-135776,2016-12-23,2016,12,West,Corporate,Office Supplies,Art,Standard Class,8.82,3,0.0,2.5578,0.29,Profit
CA-2016-135776,2016-12-23,2016,12,West,Corporate,Office Supplies,Paper,Standard Class,37.94,2,0.0,18.2112,0.4800000000000001,Profit
CA-2016-135776,2016-12-23,2016,12,West,Corporate,Office Supplies,Art,Standard Class,4.2,2,0.0,1.176,0.27999999999999997,Profit
CA-2016-135776,2016-12-23,2016,12,West,Corporate,Office Supplies,Storage,Standard Class,227.28,2,0.0,2.2728,0.01,Profit
CA-2016-135776,2016-12-23,2016,12,West,Corporate,Office Supplies,Paper,Standard Class,47.9,1,0.0,22.992,0.48000000000000004,Profit
CA-2016-135776,2016-12-23,2016,12,West,Corporate,Office Supplies,Envelopes,Standard Class,61.96,2,0.0,30.3604,0.49,Profit
CA-2016-135776,2016-12-23,2016,12,West,Corporate,Office Supplies,Storage,Standard Class,1117.92,4,0.0,55.896,0.049999999999999996,Profit
US-2014-122021,2014-10-15,2014,10,East,Consumer,Furniture,Chairs,First Class,183.372,2,0.3,-7.8588,-0.04285714285714285,Loss
US-2014-122021,2014-10-15,2014,10,East,Consumer,Office Supplies,Paper,First Class,7.968,2,0.2,2.8884,0.3625,Profit
CA-2016-130484,2016-08-22,2016,8,West,Consumer,Office Supplies,Binders,Standard Class,26.352,8,0.7,-18.4464,-0.7000000000000001,Loss
CA-2017-120936,2017-12-17,2017,12,West,Corporate,Office Supplies,Storage,Standard Class,481.32,4,0.0,125.1432,0.26,Profit
CA-2017-120936,2017-12-17,2017,12,West,Corporate,Office Supplies,Supplies,Standard Class,13.98,1,0.0,3.6348,0.25999999999999995,Profit
CA-2017-110884,2017-03-07,2017,3,East,Consumer,Office Supplies,Binders,Standard Class,25.92,6,0.2,9.072,0.3499999999999999,Profit
CA-2017-110884,2017-03-07,2017,3,East,Consumer,Office Supplies,Labels,Standard Class,91.59,3,0.0,42.1314,0.45999999999999996,Profit
US-2014-161613,2014-12-01,2014,12,Central,Corporate,Furniture,Chairs,Second Class,674.058,3,0.3,-19.2588,-0.028571428571428574,Loss
US-2014-146353,2014-10-14,2014,10,East,Corporate,Office Supplies,Binders,Second Class,22.92,4,0.0,11.0016,0.48,Profit
US-2014-146353,2014-10-14,2014,10,East,Corporate,Office Supplies,Storage,Second Class,269.9,5,0.0,16.194,0.060000000000000005,Profit
CA-2014-133809,2014-11-18,2014,11,East,Consumer,Office Supplies,Binders,Second Class,11.808,8,0.7,-8.6592,-0.7333333333333334,Loss
CA-2014-133809,2014-11-18,2014,11,East,Consumer,Technology,Phones,Second Class,9.588,2,0.4,-2.0774,-0.21666666666666667,Loss
CA-2017-127306,2017-01-14,2017,1,South,Consumer,Office Supplies,Envelopes,Standard Class,18.336,3,0.2,6.6468,0.36250000000000004,Profit
CA-2017-127306,2017-01-14,2017,1,South,Consumer,Office Supplies,Paper,Standard Class,36.288,7,0.2,12.7008,0.35000000000000003,Profit
CA-2017-127306,2017-01-14,2017,1,South,Consumer,Technology,Phones,Standard Class,111.984,2,0.2,6.999,0.0625,Profit
CA-2017-127306,2017-01-14,2017,1,South,Consumer,Office Supplies,Binders,Standard Class,5.97,5,0.7,-4.577,-0.7666666666666667,Loss
CA-2017-127306,2017-01-14,2017,1,South,Consumer,Office Supplies,Binders,Standard Class,2.508,2,0.7,-1.8392,-0.7333333333333333,Loss
CA-2015-161830,2015-09-24,2015,9,West,Consumer,Office Supplies,Art,Second Class,35.96,2,0.0,10.4284,0.29,Profit
CA-2015-161830,2015-09-24,2015,9,West,Consumer,Office Supplies,Binders,Second Class,14.952,3,0.2,5.4201,0.3625,Profit
CA-2017-163125,2017-10-09,2017,10,Central,Consumer,Office Supplies,Art,Second Class,67.144,7,0.2,5.8751,0.0875,Profit
CA-2017-163125,2017-10-09,2017,10,Central,Consumer,Furniture,Chairs,Second Class,254.058,3,0.3,-32.6646,-0.1285714285714286,Loss
CA-2016-160304,2016-01-02,2016,1,East,Corporate,Furniture,Bookcases,Standard Class,173.94,3,0.0,38.2668,0.22000000000000003,Profit
CA-2016-160304,2016-01-02,2016,1,East,Corporate,Technology,Phones,Standard Class,231.98,2,0.0,67.2742,0.29,Profit
CA-2017-101728,2017-08-19,2017,8,Central,Consumer,Office Supplies,Binders,Standard Class,2.296,2,0.8,-3.9032,-1.7000000000000002,Loss
CA-2017-114055,2017-12-25,2017,12,South,Home Office,Office Supplies,Paper,Second Class,96.08,2,0.0,46.1184,0.48000000000000004,Profit
CA-2017-114055,2017-12-25,2017,12,South,Home Office,Office Supplies,Fasteners,Second Class,3.62,2,0.0,1.1946,0.33,Profit
CA-2017-114055,2017-12-25,2017,12,South,Home Office,Office Supplies,Paper,Second Class,629.1,6,0.0,301.968,0.48000000000000004,Profit
CA-2017-114055,2017-12-25,2017,12,South,Home Office,Technology,Phones,Second Class,90.48,2,0.0,23.5248,0.25999999999999995,Profit
CA-2017-126438,2017-09-10,2017,9,East,Corporate,Office Supplies,Art,First Class,14.88,2,0.0,3.72,0.25,Profit
CA-2017-117653,2017-10-19,2017,10,Central,Consumer,Furniture,Tables,Standard Class,91.275,1,0.5,-67.5435,-0.7399999999999999,Loss
CA-2017-143245,2017-12-01,2017,12,East,Home Office,Office Supplies,Paper,Standard Class,19.44,3,0.0,9.3312,0.48000000000000004,Profit
CA-2017-143245,2017-12-01,2017,12,East,Home Office,Furniture,Chairs,Standard Class,897.15,3,0.0,251.202,0.28,Profit
US-2014-138828,2014-09-02,2014,9,East,Consumer,Office Supplies,Art,First Class,57.75,5,0.0,16.17,0.28,Profit
US-2014-138828,2014-09-02,2014,9,East,Consumer,Office Supplies,Paper,First Class,14.94,3,0.0,7.0218,0.47000000000000003,Profit
CA-2017-143651,2017-03-25,2017,3,West,Corporate,Office Supplies,Art,Standard Class,23.1,2,0.0,6.93,0.3,Profit
CA-2015-106978,2015-09-28,2015,9,West,Consumer,Office Supplies,Envelopes,Standard Class,12.536,1,0.2,4.2309,0.3375,Profit
CA-2015-106978,2015-09-28,2015,9,West,Consumer,Office Supplies,Binders,Standard Class,1.08,2,0.7,-0.792,-0.7333333333333333,Loss
CA-2015-106978,2015-09-28,2015,9,West,Consumer,Office Supplies,Fasteners,Standard Class,4.512,3,0.2,0.846,0.1875,Profit
CA-2015-155124,2015-03-15,2015,3,West,Corporate,Technology,Phones,Standard Class,16.776,3,0.2,1.6776,0.1,Profit
CA-2017-150931,2017-01-06,2017,1,South,Home Office,Office Supplies,Binders,Standard Class,33.74,7,0.0,15.5204,0.45999999999999996,Profit
CA-2014-157147,2014-01-13,2014,1,West,Consumer,Office Supplies,Storage,Standard Class,1325.85,5,0.0,238.653,0.18,Profit
CA-2014-157147,2014-01-13,2014,1,West,Consumer,Furniture,Bookcases,Standard Class,333.999,3,0.15,3.9294,0.01176470588235294,Profit
CA-2014-157147,2014-01-13,2014,1,West,Consumer,Office Supplies,Art,Standard Class,19.9,5,0.0,6.567,0.33,Profit
CA-2015-156482,2015-02-06,2015,2,East,Consumer,Furniture,Chairs,Standard Class,1268.82,9,0.0,266.4522,0.21000000000000002,Profit
CA-2015-156482,2015-02-06,2015,2,East,Consumer,Furniture,Bookcases,Standard Class,283.92,4,0.0,82.3368,0.29,Profit
CA-2015-156482,2015-02-06,2015,2,East,Consumer,Office Supplies,Art,Standard Class,5.68,2,0.0,1.7608,0.31,Profit
CA-2017-106782,2017-12-21,2017,12,Central,Consumer,Office Supplies,Storage,Standard Class,375.34,1,0.0,18.767,0.05,Profit
CA-2016-151372,2016-09-05,2016,9,West,Consumer,Office Supplies,Paper,First Class,96.08,2,0.0,46.1184,0.48000000000000004,Profit
CA-2016-151372,2016-09-05,2016,9,West,Consumer,Office Supplies,Binders,First Class,11.68,2,0.2,3.942,0.3375,Profit
CA-2016-151372,2016-09-05,2016,9,West,Consumer,Office Supplies,Fasteners,First Class,4.36,2,0.0,1.7876,0.41,Profit
CA-2014-102085,2014-10-04,2014,10,West,Consumer,Office Supplies,Labels,Standard Class,29.24,4,0.0,13.7428,0.47000000000000003,Profit
CA-2017-107125,2017-11-27,2017,11,West,Consumer,Office Supplies,Binders,Standard Class,117.488,7,0.2,41.1208,0.35000000000000003,Profit
CA-2017-107125,2017-11-27,2017,11,West,Consumer,Furniture,Furnishings,Standard Class,18.84,3,0.0,6.0288,0.32,Profit
CA-2016-125815,2016-10-28,2016,10,East,Consumer,Office Supplies,Art,Second Class,12.42,3,0.0,5.2164,0.42000000000000004,Profit
CA-2015-144190,2015-06-09,2015,6,Central,Consumer,Office Supplies,Paper,Standard Class,12.96,2,0.0,6.2208,0.4799999999999999,Profit
CA-2017-117926,2017-12-08,2017,12,West,Corporate,Office Supplies,Appliances,Second Class,69.48,1,0.0,20.844,0.3,Profit
CA-2015-153906,2015-03-16,2015,3,East,Corporate,Technology,Phones,Standard Class,85.9,2,0.0,2.577,0.03,Profit
CA-2014-160262,2014-06-09,2014,6,West,Corporate,Office Supplies,Art,Second Class,18.06,7,0.0,4.6956,0.26,Profit
CA-2014-160262,2014-06-09,2014,6,West,Corporate,Office Supplies,Paper,Second Class,79.14,3,0.0,36.4044,0.46,Profit
CA-2014-160262,2014-06-09,2014,6,West,Corporate,Furniture,Furnishings,Second Class,37.4,2,0.0,14.212,0.38,Profit
CA-2015-127607,2015-03-20,2015,3,Central,Consumer,Office Supplies,Binders,Standard Class,2.512,2,0.8,-4.396,-1.75,Loss
CA-2015-127607,2015-03-20,2015,3,Central,Consumer,Office Supplies,Fasteners,Standard Class,18.864,9,0.2,6.1308,0.32499999999999996,Profit
CA-2016-166226,2016-11-18,2016,11,West,Home Office,Technology,Phones,Standard Class,61.192,1,0.2,6.1192,0.1,Profit
CA-2016-166226,2016-11-18,2016,11,West,Home Office,Office Supplies,Appliances,Standard Class,67.84,1,0.0,18.3168,0.27,Profit
CA-2014-156587,2014-03-07,2014,3,West,Consumer,Furniture,Chairs,First Class,48.712,1,0.2,5.4801,0.1125,Profit
CA-2014-156587,2014-03-07,2014,3,West,Consumer,Office Supplies,Art,First Class,17.94,3,0.0,4.6644,0.25999999999999995,Profit
CA-2014-156587,2014-03-07,2014,3,West,Consumer,Office Supplies,Storage,First Class,242.94,3,0.0,4.8588,0.019999999999999997,Profit
CA-2016-141180,2016-05-15,2016,5,South,Consumer,Office Supplies,Binders,Second Class,7.764,4,0.7,-5.176,-0.6666666666666666,Loss
CA-2015-109708,2015-05-25,2015,5,South,Corporate,Technology,Phones,Second Class,467.04,4,0.2,58.38,0.125,Profit
CA-2015-122406,2015-08-02,2015,8,East,Home Office,Technology,Phones,Second Class,128.85,3,0.0,3.8655,0.030000000000000002,Profit
CA-2015-122406,2015-08-02,2015,8,East,Home Office,Office Supplies,Paper,Second Class,8.4,2,0.0,4.116,0.48999999999999994,Profit
CA-2015-122406,2015-08-02,2015,8,East,Home Office,Technology,Accessories,Second Class,199.98,2,0.0,83.9916,0.42000000000000004,Profit
CA-2015-122406,2015-08-02,2015,8,East,Home Office,Furniture,Chairs,Second Class,110.98,1,0.0,15.5372,0.13999999999999999,Profit
US-2016-153815,2016-11-06,2016,11,South,Corporate,Furniture,Chairs,First Class,207.984,2,0.2,-28.5978,-0.13749999999999998,Loss
US-2016-153815,2016-11-06,2016,11,South,Corporate,Office Supplies,Paper,First Class,36.112,2,0.2,12.6392,0.35,Profit
US-2016-153815,2016-11-06,2016,11,South,Corporate,Furniture,Furnishings,First Class,35.568,2,0.2,5.7798,0.1625,Profit
US-2016-153815,2016-11-06,2016,11,South,Corporate,Office Supplies,Paper,First Class,88.768,2,0.2,31.0688,0.35,Profit
CA-2016-164896,2016-11-07,2016,11,West,Home Office,Office Supplies,Paper,Standard Class,12.9,2,0.0,6.321,0.49,Profit
CA-2015-142202,2015-09-18,2015,9,South,Corporate,Technology,Accessories,Second Class,717.12,9,0.2,152.388,0.2125,Profit
CA-2015-165050,2015-12-07,2015,12,East,Consumer,Office Supplies,Binders,First Class,21.36,5,0.2,7.209,0.33749999999999997,Profit
CA-2015-165050,2015-12-07,2015,12,East,Consumer,Office Supplies,Binders,First Class,6.688,2,0.2,2.3408,0.35000000000000003,Profit
CA-2015-165050,2015-12-07,2015,12,East,Consumer,Technology,Phones,First Class,773.94,6,0.0,224.4426,0.29,Profit
US-2016-131114,2016-12-09,2016,12,Central,Corporate,Office Supplies,Supplies,Second Class,20.568,3,0.2,1.5426,0.075,Profit
US-2016-131114,2016-12-09,2016,12,Central,Corporate,Office Supplies,Appliances,Second Class,4.356,2,0.8,-11.7612,-2.7,Loss
US-2016-131114,2016-12-09,2016,12,Central,Corporate,Technology,Accessories,Second Class,19.04,4,0.2,-1.428,-0.075,Loss
CA-2014-160066,2014-11-16,2014,11,West,Corporate,Office Supplies,Labels,Standard Class,5.22,2,0.0,2.4012,0.45999999999999996,Profit
CA-2016-109925,2016-11-06,2016,11,West,Consumer,Office Supplies,Storage,Second Class,84.84,3,0.0,22.9068,0.27,Profit
CA-2015-160696,2015-09-06,2015,9,South,Corporate,Office Supplies,Fasteners,Standard Class,7.24,5,0.2,1.1765,0.1625,Profit
CA-2014-125171,2014-09-03,2014,9,East,Consumer,Office Supplies,Labels,Same Day,14.4,5,0.0,7.056,0.49,Profit
CA-2016-149279,2016-04-24,2016,4,West,Home Office,Office Supplies,Paper,Standard Class,15.552,3,0.2,5.4432,0.35000000000000003,Profit
CA-2016-149279,2016-04-24,2016,4,West,Home Office,Furniture,Chairs,Standard Class,1325.76,6,0.2,149.148,0.1125,Profit
CA-2016-149279,2016-04-24,2016,4,West,Home Office,Office Supplies,Binders,Standard Class,3.108,2,0.7,-2.1756,-0.7000000000000001,Loss
CA-2017-107321,2017-08-31,2017,8,West,Home Office,Office Supplies,Binders,Standard Class,6.672,3,0.2,2.1684,0.325,Profit
CA-2017-107321,2017-08-31,2017,8,West,Home Office,Technology,Phones,Standard Class,689.408,4,0.2,77.5584,0.1125,Profit
US-2017-122714,2017-12-07,2017,12,Central,Corporate,Office Supplies,Binders,Standard Class,1889.99,5,0.8,-2929.4845,-1.55,Loss
CA-2015-153038,2015-12-18,2015,12,South,Corporate,Office Supplies,Envelopes,Standard Class,55.936,8,0.2,18.8784,0.33749999999999997,Profit
CA-2015-153038,2015-12-18,2015,12,South,Corporate,Office Supplies,Labels,Standard Class,18.432,8,0.2,5.9904,0.325,Profit
CA-2015-153038,2015-12-18,2015,12,South,Corporate,Furniture,Furnishings,Standard Class,20.32,5,0.2,3.556,0.175,Profit
CA-2014-132227,2014-11-04,2014,11,East,Home Office,Office Supplies,Binders,Standard Class,52.064,4,0.2,18.8732,0.3625,Profit
CA-2017-155824,2017-03-10,2017,3,South,Corporate,Office Supplies,Appliances,Standard Class,48.784,1,0.2,3.6588,0.075,Profit
CA-2017-155824,2017-03-10,2017,3,South,Corporate,Office Supplies,Binders,Standard Class,13.092,4,0.7,-10.0372,-0.7666666666666666,Loss
CA-2016-129238,2016-01-31,2016,1,West,Home Office,Technology,Phones,Standard Class,109.592,1,0.2,8.2194,0.075,Profit
CA-2016-129238,2016-01-31,2016,1,West,Home Office,Office Supplies,Paper,Standard Class,56.7,5,0.0,27.783,0.49,Profit
CA-2017-159688,2017-05-07,2017,5,West,Home Office,Technology,Accessories,Standard Class,79.99,1,0.0,28.7964,0.36,Profit
CA-2016-136126,2016-05-24,2016,5,South,Home Office,Office Supplies,Supplies,Same Day,69.5,5,0.0,20.155,0.29000000000000004,Profit
CA-2016-136126,2016-05-24,2016,5,South,Home Office,Office Supplies,Paper,Same Day,191.6,4,0.0,91.968,0.48000000000000004,Profit
CA-2016-155033,2016-10-07,2016,10,West,Consumer,Office Supplies,Paper,Standard Class,10.56,2,0.0,5.0688,0.48000000000000004,Profit
CA-2014-156006,2014-04-30,2014,4,South,Consumer,Technology,Accessories,Second Class,47.79,3,0.0,16.2486,0.34,Profit
CA-2015-158659,2015-11-10,2015,11,Central,Corporate,Office Supplies,Storage,Second Class,714.3,5,0.0,207.147,0.29,Profit
CA-2015-169796,2015-11-09,2015,11,East,Home Office,Technology,Machines,Standard Class,2321.9,2,0.0,1114.512,0.48,Profit
CA-2015-169796,2015-11-09,2015,11,East,Home Office,Office Supplies,Storage,Standard Class,17.94,3,0.0,3.0498,0.16999999999999998,Profit
CA-2015-102876,2015-09-07,2015,9,East,Corporate,Office Supplies,Binders,Standard Class,9.522,1,0.7,-6.9828,-0.7333333333333333,Loss
CA-2015-102876,2015-09-07,2015,9,East,Corporate,Technology,Phones,Standard Class,791.964,6,0.4,-131.994,-0.16666666666666666,Loss
CA-2015-102876,2015-09-07,2015,9,East,Corporate,Office Supplies,Binders,Standard Class,4.923,3,0.7,-3.9384,-0.8,Loss
US-2017-139647,2017-05-11,2017,5,West,Corporate,Furniture,Bookcases,First Class,209.979,7,0.7,-356.9643,-1.6999999999999997,Loss
US-2017-160465,2017-07-21,2017,7,East,Home Office,Office Supplies,Binders,Standard Class,33.93,3,0.7,-22.62,-0.6666666666666667,Loss
US-2017-160465,2017-07-21,2017,7,East,Home Office,Office Supplies,Storage,Standard Class,222.32,7,0.2,25.011,0.1125,Profit
US-2017-160465,2017-07-21,2017,7,East,Home Office,Technology,Phones,Standard Class,210.564,6,0.4,-52.641,-0.25,Loss
CA-2014-153850,2014-11-24,2014,11,East,Consumer,Furniture,Furnishings,Standard Class,35.168,7,0.2,9.6712,0.275,Profit
CA-2014-153850,2014-11-24,2014,11,East,Consumer,Technology,Phones,Standard Class,1502.376,4,0.4,-250.396,-0.16666666666666666,Loss
CA-2014-127558,2014-11-15,2014,11,West,Consumer,Furniture,Furnishings,First Class,10.11,3,0.0,3.2352,0.32,Profit
CA-2014-127558,2014-11-15,2014,11,West,Consumer,Technology,Accessories,First Class,772.47,3,0.0,146.7693,0.18999999999999997,Profit
CA-2014-127558,2014-11-15,2014,11,West,Consumer,Office Supplies,Supplies,First Class,20.46,2,0.0,5.3196,0.26,Profit
CA-2017-136511,2017-03-23,2017,3,East,Corporate,Office Supplies,Supplies,Second Class,347.58,3,0.0,17.379,0.05,Profit
CA-2016-133795,2016-12-18,2016,12,West,Consumer,Technology,Accessories,Standard Class,72.64,2,0.0,21.792,0.30000000000000004,Profit
CA-2016-133795,2016-12-18,2016,12,West,Consumer,Technology,Accessories,Standard Class,772.47,3,0.0,146.7693,0.18999999999999997,Profit
CA-2016-133795,2016-12-18,2016,12,West,Consumer,Furniture,Furnishings,Standard Class,39.92,4,0.0,11.1776,0.27999999999999997,Profit
US-2017-130953,2017-07-29,2017,7,Central,Consumer,Office Supplies,Binders,Standard Class,33.48,2,0.0,16.4052,0.49000000000000005,Profit
US-2017-130953,2017-07-29,2017,7,Central,Consumer,Technology,Phones,Standard Class,461.97,3,0.0,133.9713,0.29000000000000004,Profit
US-2017-130953,2017-07-29,2017,7,Central,Consumer,Office Supplies,Appliances,Standard Class,137.62,2,0.0,60.5528,0.43999999999999995,Profit
US-2017-130953,2017-07-29,2017,7,Central,Consumer,Furniture,Chairs,Standard Class,302.67,3,0.0,72.6408,0.24,Profit
CA-2014-151792,2014-09-02,2014,9,Central,Consumer,Technology,Accessories,Second Class,239.976,3,0.2,53.9946,0.225,Profit
CA-2017-139304,2017-01-29,2017,1,West,Consumer,Office Supplies,Art,Standard Class,8.34,3,0.0,2.1684,0.26,Profit
CA-2017-139304,2017-01-29,2017,1,West,Consumer,Office Supplies,Supplies,Standard Class,8.57,1,0.0,2.2282,0.26,Profit
CA-2017-139304,2017-01-29,2017,1,West,Consumer,Office Supplies,Binders,Standard Class,119.616,8,0.2,40.3704,0.33749999999999997,Profit
CA-2016-155166,2016-12-26,2016,12,East,Corporate,Furniture,Chairs,Standard Class,212.94,3,0.0,25.5528,0.12000000000000001,Profit
CA-2016-155166,2016-12-26,2016,12,East,Corporate,Office Supplies,Appliances,Standard Class,26.49,1,0.0,7.4172,0.28,Profit
CA-2015-103954,2015-08-09,2015,8,Central,Home Office,Furniture,Bookcases,Second Class,687.4,5,0.0,48.118,0.07,Profit
CA-2014-169803,2014-04-06,2014,4,West,Corporate,Furniture,Tables,Standard Class,653.55,3,0.0,111.1035,0.17,Profit
CA-2014-169803,2014-04-06,2014,4,West,Corporate,Technology,Accessories,Standard Class,33.9,2,0.0,2.034,0.06,Profit
CA-2017-141719,2017-11-17,2017,11,Central,Consumer,Technology,Accessories,Second Class,239.96,5,0.2,83.986,0.35000000000000003,Profit
CA-2015-136469,2015-07-11,2015,7,East,Corporate,Furniture,Tables,First Class,199.836,4,0.3,-37.1124,-0.18571428571428572,Loss
CA-2015-136469,2015-07-11,2015,7,East,Corporate,Technology,Phones,First Class,716.0,2,0.0,193.32,0.27,Profit
CA-2015-136469,2015-07-11,2015,7,East,Corporate,Office Supplies,Binders,First Class,221.06,7,0.0,103.8982,0.47000000000000003,Profit
CA-2016-158694,2016-11-10,2016,11,West,Consumer,Office Supplies,Paper,Second Class,67.71,3,0.0,32.5008,0.48000000000000004,Profit
CA-2016-158694,2016-11-10,2016,11,West,Consumer,Office Supplies,Appliances,Second Class,129.92,4,0.0,38.976,0.30000000000000004,Profit
CA-2016-158694,2016-11-10,2016,11,West,Consumer,Furniture,Furnishings,Second Class,467.46,9,0.0,191.6586,0.41000000000000003,Profit
CA-2016-158694,2016-11-10,2016,11,West,Consumer,Office Supplies,Paper,Second Class,61.4,5,0.0,28.858,0.47000000000000003,Profit
CA-2016-158694,2016-11-10,2016,11,West,Consumer,Office Supplies,Storage,Second Class,720.76,4,0.0,187.3976,0.26,Profit
CA-2016-158694,2016-11-10,2016,11,West,Consumer,Office Supplies,Binders,Second Class,5.184,3,0.2,1.8144,0.35,Profit
CA-2016-158694,2016-11-10,2016,11,West,Consumer,Office Supplies,Art,Second Class,14.7,5,0.0,3.969,0.27,Profit
US-2014-104759,2014-03-31,2014,3,Central,Consumer,Office Supplies,Binders,Standard Class,8.134,7,0.8,-13.8278,-1.7,Loss
US-2014-104759,2014-03-31,2014,3,Central,Consumer,Technology,Accessories,Standard Class,79.984,2,0.2,13.9972,0.17500000000000002,Profit
CA-2015-150511,2015-09-18,2015,9,West,Home Office,Office Supplies,Paper,Standard Class,18.54,2,0.0,8.7138,0.4700000000000001,Profit
CA-2015-134922,2015-11-07,2015,11,East,Corporate,Office Supplies,Envelopes,Standard Class,24.4,2,0.2,7.93,0.325,Profit
US-2017-120607,2017-05-19,2017,5,South,Consumer,Office Supplies,Paper,Same Day,195.64,4,0.0,91.9508,0.47000000000000003,Profit
CA-2015-141243,2015-01-03,2015,1,Central,Consumer,Technology,Accessories,Second Class,398.4,5,0.2,84.66,0.2125,Profit
CA-2015-141243,2015-01-03,2015,1,Central,Consumer,Office Supplies,Art,Second Class,7.056,3,0.2,0.7938,0.11249999999999999,Profit
